0	1137,99560631841	1166,63276141209	1142,89544578671	1189,67768744312	1225,14978676079	1202,83623157935	1219,91024259984	1148,53254198564	1114,90582561937	1135,66016043533	1147,54477036846	1215,24688849633	1216,10361400664	1137,97100138800	1109,49763406688	1244,40106075172	1156,80335407536	1170,95046863648	1246,87649749284	1113,42714175648	1168,44212522487	1184,39140489958	961,052027727948	1143,77051894163	1129,03675759472	1242,92719014430	1192,50702304012	1117,54686702617	1117,46767291050	1148,88902858370	1115,66527238236	1262,08597171508	1205,14024080187	1188,56594263844	1095,40814311379	1164,97381944832	1200,91465142199	1257,61122768525	1237,50757573439	1160,22282342660	1175,91623851361	1130,98717941452	1096,97857773067	1058,66000207810	1062,97130723270	1258,56505592679	1106,24951977391	1162,76695859489	1118,21062416702	1127,66351364226	1242,29183366872	1147,89067423688	1221,58912896276	1180,20337230496	1108,96302914029	1154,93159970623	1160,93281459351	1234,16246904530	1173,11039548714	1106,60833179585	1205,71348171943	1179,07802964859	1161,25923031854	1235,76049459432	1269,89487753908	1213,25265299525	1240,68408549477	1133,82758830432	985,137553847177	1204,15696651226	1151,68094540111	1142,15585626481	1085,27139462901	1303,85505329389	1152,39446371457	1195,31376633920	1199,48864104668	1065,65472832433	1234,07050041722	1154,69952801584	1245,58299603037	1149,07310472398	1127,75928282591	1294,39136276476	1126,79501241353	1242,41096260456	1201,46285835227	1191,63794837190	1130,32075093754	1168,76216571208	1262,29117084768	1120,04285632292	1129,82609281252	1135,37350682496	1114,31054917379	1229,05410784066	1153,32345853191	1137,34515429574	1206,04684817796
1137,99560631841	0	1138,43401214124	1101,43996658919	1191,51290383277	1132,08568580298	1109,12893750005	1147,82010785663	1184,33736747601	1235,61280342994	1246,64028492585	1108,48139361922	1155,09869708177	1128,35100921655	1258,66596045178	1141,99693519729	1245,52478899458	1142,42899122878	1185,64876755302	1183,05747958415	1095,31730562427	1236,94179329506	1069,24319029863	1121,33268925863	1103,93342190551	1070,25697848694	1206,97058787694	1131,38455000941	1202,81877271682	1209,60158730055	1116,61810839696	1207,43405617036	1127,48170716868	1125,32439767384	1111,19710222804	1175,27911578484	1142,78256899552	1128,24376798633	1207,54875677962	1171,38337020806	1137,30954449525	1241,15792709872	1213,70177556103	1223,32988192065	1183,10058743963	1166,14664600984	1268,81440723220	1223,07072567370	1214,09925459165	1150,55595257249	1088,67028984904	1226,73672807168	1146,58841787278	1172,28580133003	1168,80195071706	1200,36952643759	1098,60411431962	1159,02502130023	1200,94670989183	1168,73008004415	1101,46447968148	1137,59351263973	1244,79114714076	996,449195895104	1113,09298802930	1254,05143435188	1156,42812141525	1214,75964700841	1109,75357625015	1142,14885194531	1236,13672382953	1151,03909577390	1172,21414425863	1189,25102480511	1244,31025070117	1206,93868941218	1186,87783701609	1108,36952321868	1181,46857766087	1089,36862447934	1173,84368635692	1255,05338531873	1163,58025077775	1047,69222579916	1203,79524837075	1169,68585526200	1164,66690517074	1167,44207565087	1196,20608592332	1209,79295749314	1173,11423143699	1189,98613437300	1143,86799937755	1124,73330172090	1177,42133495194	1206,17080050878	1098,40611797277	1149,62646107334	1198,32883633834	1103,18856049181
1166,63276141209	1138,43401214124	0	1161,39485103043	1242,91874231584	1112,46303309368	1229,50274501524	1216,95234089097	1118,40109084353	1199,86040854759	1187,14784252005	1131,11582077168	1123,17362860779	1049,61516757334	1194,34333422178	1167,30501583776	1198,23203095227	1176,54154197801	1210,75720109360	1194,52208016428	1141,71975545665	1141,43111925337	1122,48073480127	1104,01132240571	1115,22508938779	1121,17170852640	1144,28755127372	1082,40796375489	1159,29159403491	1166,47760372842	1105,61114321447	1170,04059758625	1272,26608852079	1123,85363815757	1159,00776528891	1211,92367746488	1076,53518289000	1080,98103591136	1120,40974647671	1129,77475631207	1100,42855288292	1227,92955824021	1111,04995387246	1162,45257967798	1097,09479991476	1115,99193545473	1234,67242619247	1186,89932176238	1126,89174280407	1185,81828287474	1141,10516605614	1116,89704091290	1130,33844489162	1045,85180594576	1160,59036701155	1184,06123152479	1173,11764115966	1137,10289771858	1228,08509477153	1136,88785726649	1154,05892397226	1131,98807414213	1229,05695555576	1150,89313144184	1115,04708420766	1147,54738464257	1109,11406086119	1137,80094919982	1113,71764823945	1175,70999825637	1114,42002853502	1141,81128037868	1183,28103170802	1167,42708551755	1203,55722755505	1150,41253470223	1132,16032433574	1144,68904074425	1172,13480453402	1128,61153635784	1187,32935616029	1245,74435579697	1136,80473257284	1126,55891989722	1239,92217497712	1070,43402412293	1102,61552682701	1102,66722087854	1145,34405311243	1051,99477185013	1168,09631452205	1213,36021032503	1122,95681127994	1186,27020530737	1097,20599706710	1118,52939165674	1066,88424864181	1072,86951676334	1210,99628405706	1110,31662150938
1142,89544578671	1101,43996658919	1161,39485103043	0	1130,70641636103	1147,04402705389	1077,74254810692	1223,39977112962	1230,68883150860	1233,27085427330	1142,78606921856	1121,52975885618	1141,70267583115	1229,02807128234	1281,32821712471	1138,50911283134	1229,41368139451	1064,51115541360	1196,51619295353	1192,76611286539	1075,70163149453	1206,04187323658	1097,13217070688	1171,46361445843	1188,62567699003	1045,76383567228	1186,65833330407	1099,45577446298	1227,16054369426	1298,17487265776	1092,05677508086	1250,99760191617	1174,91318828244	1188,38419713492	1145,35802262873	1058,06285257540	1080,19072390018	1182,35696809382	1180,18642595143	1139,06760115456	1171,39361446100	1185,11138717000	1154,96839783606	1099,61720612220	1115,70739891783	1115,07040136486	1295,40804382249	1212,10478094924	1243,40781725064	1084,00691879711	1146,93635394472	1168,33685211073	1126,06793755972	1151,37135625306	1194,97782406202	1160,21937580787	1135,99339786814	1172,05929884115	1248,86948877775	1217,02013130433	1222,80170101288	1084,96774145594	1130,37737061567	1029,19240183748	1231,16448941642	1160,14352560362	1230,21705401933	1245,36621120054	1151,36136812037	1083,88375760503	1285,06886974979	1208,89660434629	1260,76722673141	1182,97675378682	1171,24634471148	1224,56155418991	1104,75924979156	1199,73205341860	1071,41028555825	1177,29690392866	1168,18363282491	1165,57925513454	1189,83066022018	1073,06616757775	1203,37151370639	1113,35304373770	1181,05249671638	1147,51427006378	1179,87329828249	1180,67480704892	1159,37267519983	1177,52919284407	1104,19925738066	1176,34646256960	1112,61179213596	1120,71851952219	1051,24878121214	1111,67846070705	1178,42352318680	1119,89776319091
1189,67768744312	1191,51290383277	1242,91874231584	1130,70641636103	0	1240,36325324479	1203,51651421989	1243,64142742191	1240,76589250350	1121,69068820241	1222,66389494415	1181,00127010939	1137,11301109432	1251,21820638928	1204,10672284478	1217,77337793204	1185,69852829461	1162,40311424222	1249,90559643519	1213,63421177882	1258,75772092965	1264,76480026920	1206,13597906704	1236,13753280127	1138,74755762636	1160,70883515204	1142,06173213185	1180,61170585422	1353,88625814726	1207,43239976406	1173,42362341995	1214,58964263656	1207,17272997695	1189,85377252837	1160,91774041058	1081,48971331215	1196,59475178525	1164,07688749498	1249,00320255794	1223,23832510268	1134,44964630432	1157,78927270898	1215,58586697938	1226,68944725224	1109,91531208467	1186,75566145690	1276,19160003504	1184,51973390062	1162,97291455992	1158,70962712838	1136,17956327334	1258,27103598549	1219,04962983465	1193,44585130621	1147,18830189294	1143,98601390052	1138,23547651617	1184,45852607848	1193,50240887901	1207,91017877986	1190,14410892127	1176,92310708899	1245,38106618015	1201,78450647360	1240,48982261041	1116,38971689997	1290,64751191020	1297,02351559253	1158,79333791665	1248,83345566973	1201,61016973060	1208,12913217090	1190,00294117284	1104,73933577111	1160,08491068542	1222,93008794452	1277,66036175503	1120,45437211874	1156,76056295156	1254,62145685462	1183,49989438107	1236,81283951938	1251,48391919353	1063,77065197344	1071,57734205236	1202,06738579832	1268,67568747888	1198,77103735451	1173,84326040575	1184,66957418514	1209,51395196583	1211,04170035552	1271,58916321271	1139,00131694393	1199,04044969300	1185,18057695863	1180,28344053452	1146,83826235437	1208,30997678576	1186,30013065834
1225,14978676079	1132,08568580298	1112,46303309368	1147,04402705389	1240,36325324479	0	1155,94593299168	1138,60221324218	1141,11831113167	1117,34551504895	1233,02554718059	1046,29202424562	1121,67330359602	1132,28441656679	1172,60990956072	1178,70564603721	1146,37428442896	1177,37929317616	1091,94825884746	1124,08407158895	1240,42492719229	1181,97081182236	1175,03659517481	1098,02413452528	1188,01725576694	1101,24475027126	1175,23869915860	1165,88721581463	1180,53843647719	1241,17686088647	1047,47124065532	1231,75038055606	1147,07933465824	1091,27127699761	1143,85270030717	1254,12319968973	1066,22136538338	1149,51642006541	1092,85223154825	1259,73608347145	1025,02243877878	1075,22323263590	1165,66375940920	1175,85373240042	1200,18290272775	1082,04805808245	1210,69236389762	1120,71316580113	1153,37894900158	1210,43421960881	1083,06740325799	1142,32963718885	1144,09746088347	1098,01183964473	1214,27921006661	1224,33042925511	1116,42868110775	1152,46908852255	1157,63077015083	1173,70950409375	1127,81824776867	1056,63664520970	1168,65435437515	1149,41332861595	1131,81447242912	1151,80857784616	1148,59653490684	1110,67862138424	1034,80191341145	1212,96248911498	1021,74752262973	1239,58581792468	1172,82820566356	1142,51039382581	1173,07203529877	1129,76944550647	1082,16403562491	1107,76667218327	1227,91286335798	1067,46334831693	1137,37197081694	1336,88780381900	1141,49682434950	1123,34188918601	1150,65503084113	1095,74586469674	1086,59237987389	1106,72173557765	1200,10124572888	1100,14317250074	1151,39871460759	1123,94795253161	1188,37452009036	1071,71218151144	1073,47333455471	1177,61708547388	1163,29789821868	1144,17262683565	1075,39016175526	1230,57831932795
1202,83623157935	1109,12893750005	1229,50274501524	1077,74254810692	1203,51651421989	1155,94593299168	0	1188,60169947716	1150,14346931155	1145,18819414103	1107,82895791724	1150,13303578325	1123,26577442741	1176,08460580011	1241,19982275216	1175,17998621488	1243,74474873263	1192,03481492782	1179,40917412067	1205,74043641241	1123,46294998990	1138,26798250676	1147,24539659133	1138,50691697504	1139,58852223072	1099,71223508698	1236,52618249676	1138,01669583535	1127,58769060326	1176,38726616706	1122,51013358455	1200,14665770480	1174,98085090779	1180,68539416730	1149,29630644147	1141,90192223325	1130,57374814737	1141,56515363776	1174,59908053770	1194,64973946341	1133,42930966161	1111,19305253408	1203,67562075503	1199,17846878603	1201,88851396459	1230,61813736025	1174,39048020665	1180,52488326168	1171,40087075262	1120,62750278583	1170,33841259697	1041,17817879554	1166,17237147859	1171,01110156992	1152,57320808702	1169,02266872803	1110,02612581867	1217,85056554571	1228,12132951105	1180,32580247998	1130,60912785985	1095,80563970076	1159,95258523786	1061,21062942283	1156,48130118909	1110,41163538572	1195,92934573912	1273,23053686283	1108,26531119583	1131,16974853468	1239,19207550726	1167,71914431510	1224,39250242722	1191,03358474898	1171,46276082511	1143,51650622105	1177,03355941961	1150,47468464108	1203,78527985684	1124,97955536979	1168,28506795217	1142,66618047442	1205,59114130786	1218,51056622419	1168,87552801827	1136,58083742425	1096,84638851573	1150,71542963497	1144,00087412554	1216,30588258053	1184,71599972314	1124,16279959799	1216,13116068950	1219,96885206140	1131,94611179155	1168,67146794983	1106,39007587740	1127,18765074853	1110,11215649591	1161,29582794394
1219,91024259984	1147,82010785663	1216,95234089097	1223,39977112962	1243,64142742191	1138,60221324218	1188,60169947716	0	1230,63398295350	1093,91315925900	1238,89991524739	1222,70029034101	1264,32432547982	1232,23414982705	1217,73519288883	1181,27304210331	1147,78351617367	1176,78587686970	1248,80823187550	1203,54559531411	1273,95643567588	1257,26449086897	1246,20383565450	1206,90099013962	1140,57967718174	1094,63098805031	1148,99564838166	1221,59895219339	1262,29632020378	1187,85815651533	1239,43333826390	1171,55452284561	1210,12065514146	1218,75674357109	1150,74584509352	1195,85785108432	1147,84014566489	1197,13115405122	1196,63068655287	1162,90498322090	1140,19559725514	1218,00328406782	1104,81627431895	1160,43052355581	1182,99366016898	1176,79352479524	1211,58615046558	1169,96196519374	1161,76331496566	1174,75869862708	1129,03852901484	1262,53792022260	1153,11577909592	1175,02042535439	1221,32755639100	1242,88776645359	1110,88703296060	1133,48400959167	1166,26669334248	1199,05921455114	1161,63806755805	1148,37014938564	1228,30533663255	1157,76940709279	1279,93398267254	1226,89852881157	1186,91575101184	1166,18952147582	1158,66647487532	1159,80472494295	1171,67614979567	1228,61141130953	1199,62035661287	1205,15268742181	1179,90465716515	1158,43169846133	1203,61040208200	1177,22979914713	1216,11635956433	1196,70338848020	1174,22229581966	1305,96630890693	1193,86850197164	1146,95684312881	1193,52754471776	1146,36817820454	1098,50898949440	1168,47935369009	1288,78004329676	1232,48367129143	1146,92109580389	1128,70190927454	1215,25923160452	1146,05846273216	1146,79815137626	1221,32591882757	1239,26389441475	1173,56209891083	1144,45838718583	1260,77991735275
1148,53254198564	1184,33736747601	1118,40109084353	1230,68883150860	1240,76589250350	1141,11831113167	1150,14346931155	1230,63398295350	0	1187,28176942123	1241,71454046411	1141,43768993318	1144,30939872047	1161,01378114129	1137,38867587118	1176,64098177821	1124,14367409153	1207,69325575661	1189,58312025684	1145,86386625986	1172,20945227378	1153,00910664227	1175,14679934041	1073,67406599955	1133,79363201599	1055,47477468673	1205,72675179744	1122,47939847464	1178,96480015308	1237,66918035475	1185,85285765140	1163,92611449353	1234,02674201170	1068,13669537190	1106,56224406944	1233,47395594719	1140,01359641015	1186,16988665199	1154,87445205096	1233,67013419309	1118,10822374223	1213,40100543885	1186,54751274443	1120,99018728979	1179,73132534489	1189,16651483297	1130,56578755949	1241,37141903622	1166,48189012946	1218,75264102278	1118,73231829603	1261,90887151173	1080,98658641077	1077,86316385708	1105,76353710909	1248,60241870661	1153,84054357610	1185,43831556096	1126,43330916659	1160,93798283974	1184,58558154318	1071,29921123839	1288,25075198891	1192,98113983416	1073,82167979605	1190,36380993375	1119,55303581385	1089,24102016037	1180,94199688215	1123,50834442829	1037,76346052460	1150,83882451019	1110,54896335101	1128,66957077791	1223,22810628272	1151,22195948479	1085,53304878295	1161,65571491729	1143,44260896645	1123,99866547963	1227,83549386715	1331,35945559417	1272,27276949560	1132,55904923320	1223,17701090235	1121,74150319938	1172,26874051985	1088,53755102890	1159,63873684868	1251,01239002657	1169,96666619182	1168,66590606554	1168,16908022769	1099,20516738232	1120,07053349332	1165,23688578761	1152,09331219307	1185,55640945507	1141,54938570348	1217,33479371946
1114,90582561937	1235,61280342994	1199,86040854759	1233,27085427330	1121,69068820241	1117,34551504895	1145,18819414103	1093,91315925900	1187,28176942123	0	1209,57058495980	1184,96751010313	1132,18373067272	1194,41743121909	1058,42382815203	1200,19665055357	1184,24955140376	1197,38840816170	1188,74303362838	1153,52503223814	1169,37034338998	1275,55086139283	1314,76385712416	1145,21788319952	1160,40251637094	1173,66136513050	1071,68605477537	1170,69551976592	1194,57188984171	1174,40069822868	1249,83238876259	1195,00543931816	1247,46623200790	1113,02380926915	1173,00298379842	1247,95192215085	1124,67728704727	1237,16652072387	1182,51215638572	1176,32138465642	1127,37216570217	1149,31022791934	1199,26852706139	1167,82832642474	1242,96822163722	1168,30261490763	1241,71776181224	1181,66111893385	1220,62033409246	1049,05004647062	1075,96747162728	1176,42849336456	1156,09515179331	1184,14906156277	1226,42610865881	1258,54360274088	1142,12783872910	1169,32288098711	1190,11428022690	1148,66835944932	1193,05951234630	1140,76377922864	1210,63619638602	1190,85683438439	1128,25661974570	1211,61049846888	1252,78290218218	1116,62079507772	1153,25105679553	1194,43919895489	1123,38105734430	1238,25603168327	1226,45953867219	1188,56425993717	1130,92661123523	1107,53510102389	1214,34838493737	1160,55676293751	1281,24665853223	1201,49115685468	1118,88962815820	1309,77173583797	1189,12236544436	1147,23929500344	1152,10763386066	1115,45865006283	1175,97789094864	1288,58139052215	1205,59943596536	1191,23885094468	1136,22532976518	1139,24711981203	1220,70676249458	1075,94051880204	1093,98263240328	1215,31107128998	1166,94430029886	1262,35414999120	1229,16597740094	1219,42363434534
